,puntuacion_imdb , direccion , guion , argumento , duracion , titulo, anio
165,-,"['Jabier Calle', 'Aitor Elorriaga']","['Jabier Calle', 'Aitor Elorriaga', 'Ramón Soldevilla']",-,7,la firma,2000
166,6.7,Robert Kennedy,-,"Struggling independent film-maker bears his paranoid, nuerotic soul telling about his latest film efforts.",7,dinky menace,2000
167,-,Josep Puigvert,-,-,-,molt fràgil,2000
168,6.2,Lisa Hayes,Lisa Hayes,"What happens when your best friend comes out, and you make a film about it? After making a short film about her best friend Abbey's struggle to accept her sexual orientation, Lily is assumed to be the true subject of the film. While Abbey, the film's star, becomes a legend in the lesbian community, Lily is trapped in a netherworld between heterosexuality and homosexua... Leer todo",13,lez be friends,2000
169,6.8,Johnny O'Reilly,"['Mike Mc', 'Cormack', ""Johnny O'Reilly""]","A father and son live in a caravan in the middle of nowhere. When the son burns down the caravan, his father decides to kill him in a bizarre and convoluted execution pact. Having agreed to 'the terms' of the pact, the son plays out his father's game with unpredictable consequences.",11,the terms,2000
170,7.3,Antonio Hens,Antonio Hens,The sexual adventures of 16-year old Guillermo who's become somewhat of an expert at cruising the gay guys at his local shopping mall.,18,en malas compañías,2000
171,8.6,Jonás Trueba,"['Daniel Rodríguez Gascón', 'Jonás Trueba']",-,14,cero en conciencia,2000
172,6.5,Darren Walsh,"['Chris Shepherd', 'Darren Walsh']",Angry Kid and Sis perform amazing word jumbles in the backseat of Pop's car.,1,backward writing,2000
173,-,Larry Ring,-,-,-,all my ties,2000
174,5.3,Darren Walsh,"['Darren Walsh', 'Mike Booth']","At night, the Angry Kid and his little sister are sitting on the living room couch watching a horror movie on television. Four times, the Kid tries various tricks to frighten her, and every time she ignores him. Then, a flash of lightening hits the house, dimming the lights and causing a transformation. The tables are turned on our carrot-topped anti-hero.",2,horror,2000
175,7.7,Arnaldo Galvão,Flávio de Souza,"A fireman encounters more than he bargained for when rescuing a fiery temptress. Almas Em Chamas is a hot love story, told through boldly drawn characters.",11,almas em chamas,2000
176,-,Jim Hope,Jim Hope,-,-,team boy,2000
177,6.7,"['Adam Fields', 'Jordan Fields', 'Scott Fields']","['Adam Fields', 'Jordan Fields', 'Scott Fields']",-,-,bobby's whore,2000
178,-,Young Man Kang,Young Man Kang,-,5,toilet lesson,2000
179,-,Daniel Decarli,Daniel Decarli,-,16,the joint effort,2000
180,-,Gisella de Mello,-,-,13,célia & rosita,2000
181,7.2,David Freeman,David Freeman,"Two squeedgie merchants and a hobo can barely afford a cup of tea in their local cafe, but the story one of them tells about his adventure on the tube that morning changes everything.",16,you can't dance,2000
182,5.9,Joe Brumm,Joe Brumm,-,4,causes,2000
183,5.5,Neil Mandt,"['Hugh Fink', 'Tom Martin']",A spoof of Oliver Stone's feature film Any Given Sunday.,2,any given wednesday,2000
184,-,Scott Billups,"['Scott Billups', 'Larry Wilson']",-,-,software,2000
185,7.3,Jonathan Fahn,Marty Parker,Mobster Bobby runs a succesful racket in the fast food industry.,12,fast food,2000
186,9.6,Guido Jiménez-Cruz,"['Suzanne Griffin', 'Guido Jiménez-Cruz']","In the early 1800's, in a small Genesee Country town, everybody regards Mr. Claghorn as a remarkable husband and gentleman. But appearances are deceiving, even those that come from the beyond.",10,heart of gold,2000
187,7.1,Laurent Baffie,Laurent Baffie,A dog is watching a dogs' porno movie...,9,hot dog,2000
188,7.0,Tricia Nolan,"['David Ballard', 'Tricia Nolan']","After accidentally killing a woman's dog, Rusty, the good samaritan from hell, tries too hard to make things right.",14,rattler,2000
189,7.9,Alexander Olch,Alexander Olch,-,6,no vladimir,2000
190,7.0,Alan D'Arcy Erson,Alan D'Arcy Erson,Lust lands Uncle Blick in trouble. Can philosophy get him out?,11,camping with camus,2000
191,-,Chuck Rose,Chuck Rose,-,-,looking for lois,2000
192,7.2,Jeff Lew,Jeff Lew,"During a loud party, a bean called Killer Bean breaks in, and begins to attack all the beans in the building.",7,killer bean 2: the party,2000
193,5.9,Joseph E. Merideth,Joseph E. Merideth,A cel animated caveman fights his hyperactive beard in pursuit of true love.,4,stubble trouble,2000
194,6.5,"['Ronan Carr', 'Brian Tucker']",Ronan Carr,Ronan Carr is in the Coolockland Noir Crime investigation and has to solve some cases,20,coolockland,2000
195,7.1,Darren Walsh,Darren Walsh,"The Angry Kid rides in back seat of the family car, bored; dad's behind the wheel with unhip music on the radio. The Kid blows his nose, bothers dad, then bothers his sister, who's sitting in the front seat. Dad threatens to take Angry Kid to ""the home,"" so the Kid takes matters into his own hands. Soon the police are on dad's tail. Who has the power in this family?",1,kidnap,2000
196,7.3,Eoin Clarke,"['Eoin Clarke', 'Phil Davis']","A twisted, moralistic little plot develops as we go on a drug induced bike ride through the countryside with the film's two characters, a burly mean-spirited biker on a tweaked 1300cc Harley and a little old lady on a moped.",11,1300cc,2000
197,8.1,Thomas Frick,Thomas Frick,-,12,emmerich,2000
198,-,Joshua Faudem,Joshua Faudem,-,5,the man who had enough,2000
199,7.0,Benjamin Heisenberg,-,-,20,der bombenkönig,2000
200,-,Mike Feurstein,Mike Feurstein,-,-,things you don't know,2000
201,-,Gary W. Marion,Gary W. Marion,"""Flowers for Adrienne"" surfs the uncharted interface between education and Internet addiction while paying tribute to Daniel Keyes' modern classic ""Flowers for Algernon."" In this dark and quirky comedy, Adrienne succumbs to the siren song of cyber-utopia. There, she discovers that the aggregate knowledge of all human thought can be hers... but only if she goes in all ... Leer todo",12,flowers for adrienne,2000
202,8.3,Eric Goldberg,Eric Goldberg,"New York City in the 1930s. Through George Gershwin's famous tune, ""Rhapsody in Blue,"" a story is told about a day in the life of four random people who are longing for something more: a construction worker, who would rather play drums at a jazz club, an unemployed man looking for a job, a girl who wants to spend more time with her parents but must instead be dragged ... Leer todo",12,rhapsody in blue,2000
203,7.3,Garret Shanley,Cathal Duggan,-,-,the dog has worms,2000
204,6.6,Stephen Kogon,Stephen Kogon,A middle-aged man has sexual fantasies about his daughter's Home Ec project - a warm apple pie.,8,american beauty pie,2000
205,-,Patrick Rodio,-,-,32,the disintegration of a boy band,2000
206,6.7,Deborah Baxtrom,Deborah Baxtrom,"An elderly woman decides to sell her sofa, and an unscrupulous young man drops by to check it out. The question is - who's conning who?",7,ethel's sofa,2000
207,5.8,Jan Dunn,Georgia Pritchett,"Bringing home the girlfriend to meet the parents, but Joan arrives on a horse, wearing armour and hears voices calling her to leave for France.",6,joan,2000
208,6.8,Mark Nunneley,-,Paul Kaye outlines the differences among the variety of yoorinators. He explains the proper etiquette that should be practised by all men whilst in the washroom.,6,yoorinal,2000
209,-,Suzanne Bachner,"['Suzanne Bachner', 'Liz Sullivan']",-,-,jennifer monroe p.i.,2000
210,-,Hideki Yokô,-,"The new fashion among youth is Japan is clown makeup, and a college girl prides herself on having a design that's the envy of her friends. One day she encounters a real clown, and becomes fascinated with him and his performance. When she begins to emulate him, however, she quickly finds herself ostracized by her friends for failing to conform with the group.",19,piero no hohoemi,2000
211,7.8,Nick Palmer,Nick Palmer,-,4,pee shy,2000
212,7.9,Miguel Coyula,Miguel Coyula,Parody of Hollywood's action blockbusters using the typical trailer of a B-movie.,6,clase z tropical,2000
213,-,Fumio Takanezawa,-,"All of Japan is waiting in breathless excitement over the awakening of ""Walking Man"", a man who has been standing motionless for 2000 years and, according to legend, will take one more step at exactly noon on on January 1, 2000. A film crew has assembled to document the historic moment, and a TV crew is on hand to record the film crew as the clock ticks down.",12,hojin,2000
214,8.4,Jakub Kohák,-,-,-,"nu, pogodi!",2000
215,7.4,"['Eoin Mc', 'Guirk']","['Eoin Mc', 'Guirk']",-,-,je mange le chat,2000
216,9.3,Jesse Warn,Jesse Warn,"Keiko does chores in her father's Chinese restaurant in New Zealand, but dreams of becoming a brilliant sushi chef and winning the boy of her dreams.",15,little samurai,2000
217,-,Yasunori Sakamoto,Yasunori Sakamoto,"After a long day at the office, a young man finally returns to his apartment. Just as he's starting to fall asleep, there is a knock at the door and another man enters the apartment saying ""let's play soccer!"" Despite his protests of being tired, the office worker finds himself standing in the middle of a deserted train station at 3:30 in the morning playing, and enjo... Leer todo",14,sakkaa yarouze!,2000
218,7.2,Fernando Altamirano,Iréne Eltebo,-,18,gropen,2000
219,7.4,James Lorinz,"['James Lorinz', 'Rocco Simonelli']",A city dwelling man with a giant ice cream cone for a head tries to commit suicide by melting in a warm bath.,16,swirlee,2000
220,-,Anne-Marie Cook,"['Anne-Marie Cook', 'Peter M. Morley']",-,13,the decisive moment,2000
221,7.1,Adam Dubin,"['Adam Dubin', 'Ric Menello', 'Mel Neuhaus']",-,23,sidesplitters: the burt & dick story,2000
222,3.0,Jean-Marc Vincent,"['Isabelle Mignard', 'Jean-Marc Vincent']",-,12,noël et les garçons,2000
223,5.6,Darren Walsh,"['Mike Cooper', 'Darren Walsh']","A police car is in hot pursuit of Angry Kid, who speeds down the street on his bicycle, his little sister (or a doll) strapped on behind him. As the Kid eludes the coppers, it becomes a matter of pride that they catch him, to avoid being a laughingstock at the station house. Somehow the Kid gets hold of a police radio, taunting his Javert over the airwaves. Will the b... Leer todo",1,speed,2000
224,7.1,Sylvain Gillet,Sylvain Gillet,-,27,l'alexandrophagie,2000
225,7.4,Tom Megalis,Tom Megalis,-,-,detroit jewel,2000
226,-,Stéphane Bélaïsch,Stéphane Bélaïsch,-,7,le truc,2000
227,-,-,-,Ver la información de la producción en IMDbPro,11,la duda,2000
228,-,Dany Campos,Álvaro García Mohedano,-,15,atraco en la gran final,2000
229,-,Nerea Castro,Nerea Castro,-,18,dame otro final,2000
230,-,José Semprún,"['David Blanco', 'José Semprún']",-,17,farol,2000
231,5.3,Miguel Martí,-,-,13,la cartera,2000
232,-,Marco Hanois,Marco Hanois,-,16,chega de cangaço,2000
233,-,-,Jose Recuenco,-,14,el desierto español,2000
234,-,-,-,Reparto principal,-,alberto,2000
235,-,Camille Saféris,Camille Saféris,-,4,embrasse-moi!,2000
236,-,-,-,Ver la información de la producción en IMDbPro,12,fast food,2000
237,-,-,-,Ver la información de la producción en IMDbPro,13,idilio,2000
238,-,-,-,Reparto principal,15,pasaporte,2000
239,4.0,Manu Fernández,Ramón Luque,-,19,garbanzos,2000
240,-,-,-,Ver la información de la producción en IMDbPro,10,los hombres envejecen pero no maduran,2000
241,6.2,"['Diego Fernández', 'Manolo Nieto']","['Diego Fernández', 'Manolo Nieto']",-,12,nico & parker,2000
242,-,-,-,Reparto principal,11,nut house,2000
243,-,-,-,Ver la información de la producción en IMDbPro,18,qué puta es mi hermana,2000
244,-,Miguel Aparicio,Miguel Aparicio,-,6,las palabras y las cosas,2000
245,-,-,-,Ver la información de la producción en IMDbPro,12,la trompeta de vanesa,2000
246,-,-,Helio Mira,-,9,¿qué hay de postre?,2000
247,-,Philip Dolin,"['Anna Condo', 'Philip Dolin']",-,17,new york socialite,2000
248,-,AJ Schnack,AJ Schnack,-,24,might as well be swing,2000
249,-,Patrick Bossard,Patrick Bossard,-,4,banco,2000
250,7.4,Philip Botti,Philip Botti,A twenty-something New Jersey toll booth collector wants to move out of his parent's house. The story of Charlie's quest to get out of his parent's house amid a bevy of obstacles is often hilarious and heartwarming.,28,bust a move,2000
251,-,Robert Wenzek,Katharine Montagu,-,8,dating,2000
252,4.9,Joe Fournier,Joe Fournier,"Bill Clinton is delivering the State of the Union. Al Gore is listening, but he seems bored. Slowly he slumbers away and starts dreaming about his favorite pastime: running around naked in the grass and dancing for a pair of trees.",2,al loves trees,2000
253,5.8,Michael Overbeck,Michael Overbeck,-,7,tongues and taxis,2000
254,6.9,Raj Panikkar,Raj Panikkar,-,25,day of the carp,2000
255,6.6,"['François Desagnat', 'Thomas Sorriaux']","['François Desagnat', 'Thomas Sorriaux']",-,27,la malédiction de la mamie,2000
256,4.8,Pat Mills,Pat Mills,-,8,i'm not martin!,2000
257,5.0,Bénédicte Portal,-,-,12,demain la révolution,2000
258,6.3,"['Alex Mikaelian', 'Josh Opos']",Gil Baron,-,7,for the laughs,2000
259,-,Michael D. Friedman,Michael D. Friedman,A young drug dealer takes his little sister to work with him on Take Your Daughter to Work Day,30,blame society,2000
260,7.9,"['Dominique Boisvert', 'Luc Otter']","['Dominique Boisvert', 'Aureli De Luna', 'Luc Otter']",-,2,coco,2000
261,4.2,Jeff Orgill,Jeff Orgill,-,2,greenlight yourself,2000
