puntuacion_imdb,direccion,guion,argumento,duracion,genero,titulo,anio
-,"['Caroline Ward', 'Jemma Moore']","['Jemma Moore', 'Caroline Ward']","Five toilet stalls, three bridesmaids, one pregnancy test, one nosey neighbour - zero ideas of what to do next. The 1980's an era of female independence, sexual freedom, experimentation, self expression and style. Sometimes. It's 1988, Sammy, Bethan and Jo are bridesmaids at their best friend's wedding. Their outfits are fabulous, their hair do's are huge, the nuptial... Leer todo",7,Comedia,stalling it,2020
-,Holly Laurent,Holly Laurent,A young woman is confronted with the possibility of the supernatural over a family dinner.,-,Comedia,brought to you by satan,2020
8.6,Tara Price,Tara Price,"While having a tea party, a little girl loses her temper and things get bloody.",6,Comedia,tea time,2020
-,"['Erin Mc', 'Laughlin']","['Erin Mc', 'Laughlin']","After being featured on a popular daytime talk show as a ""troubled teen"", a now internet famous Abigail and her best friend Jodie lure their naive classmate Tony to their after-school cult in an attempt to make him their first sacrifice.",16,Comedia,the difficult kids,2020
-,Tracy Pellegrino,Debra Stolberg,-,13,Comedia,permanent record,2020
-,"['Isabelle Lukacie', 'Merlin']","['Isabelle Lukacie', 'Merlin']",-,-,Comedia,trois pissenlits dans un verre d'eau,2020
-,Fano Belmont,Fano Belmont,"Death loves flan, Norman loves Death, and Paul doesn't want anyone dying in his restaurant.",10,Comedia,a date with death,2020
-,Dianna Craig,"['Ben Bailey', 'Nathan Zoebl']",A young pregnant woman must deal with her overbearing mother and some very strange new cravings.,-,Comedia,cravings,2020
-,Stephanie Stender,"['David Mac', 'Gregor']",Three co-workers unmask and deal with a fellow employee who has been stealing other people's food from the company lunchroom.,-,Comedia,just desserts,2020
-,Abby Urban,Abby Urban,A comedy about a woman who gets dumped on her 30th birthday and then takes matters into her own hands.,12,Comedia,unhappy birthday,2020
-,Christian Martin,Christine Celozzi,-,10,Comedia,ray's last day,2020
-,Lauren Robbins,Angela Dirksen,"Hidden Secrets is a dark comedy about love, family and online dating. Cassie is bored with her home life. Her brother, Marc is bored at work. They both take to the internet to pass the time. What happens when they both take that dark road into online dating? Will Cassie discover a new found freedom? Will Marc find a new love after his divorce? What hidden secrets lie ... Leer todo",15,Comedia,hidden secrets,2020
-,Carmela Schönenberger,Carmela Schönenberger,"When Ray's eco-friendly girlfriend finds a USB drive while dumpster diving, his comfortable slacker lifestyle gets turned upside-down.",-,Comedia,junk,2020
6.2,Sarah Clift,Sarah Clift,"A rather frustrated, lonely and long suffering vicar's wife suffers a little accident which cleaning a statue of the Virgin Mary as a result of that her had becomes ""possessed"" for lack of a better term and begins to have a life of its own, with strange and supposedly funny consequences.",15,Comedia,the birth of valerie venus,2020
-,Christian Madsen,Christian Madsen,"When a hitman's last day on the job conflicts alongside his annual dinner date with his grandmother, predicaments emerge and the unexpected truth is finally revealed.",26,Comedia,dinner with grandma,2020
5.6,"['Seth Harrington', 'Gil Hizon']","['Seth Harrington', 'Gil Hizon']",Three gay besties on a camping trip are thrust into danger when one of them inadvertently catfishes a serial killer online.,13,Comedia,catfish killer,2020
-,Ben Grund,Ben Grund,"An Asian-American teenager tries an unconventional way to buy booze for his summer party. A classic coming of age story, but quietly about some complicated Asian-American dynamics underneath.",-,Comedia,fake,2020
-,MK Ansari,MK Ansari,Lawyer Zara Khan tries to convince psychiatrist Dr. Simran Kaur that the whispers she hears are actually spirits and not symptoms of mental illness.,-,Comedia,when jinn whisper,2020
-,"['Shawn Parsons', 'Andy Stuckey']","['Andy Stuckey', 'Shawn Parsons']",-,14,Comedia,upstream with jimmy dallas,2020
6.5,Jimmy Olsson,Jimmy Olsson,Investigating journalist Jimmy Olsson wants to find out what happened to Pippi Longstocking after we left her in her childhood. How was her teens and what happened to her relationship with Tommy and Annika? How is she doing today?,15,Comedia,whatever happened to ms longstocking,2020
-,Nathaniel Foster,"['Nathaniel Foster', 'Manny Spero']","Playing catch, two guys attempt to make sense of the rapidly changing world of online dating.",-,Comedia,catch,2020
7.0,Jack Kockenmeister,"['Wyatt Daane', 'Jack Kockenmeister', 'Steven Portoles']","In the aftermath of Wyatt's 21st birthday, a new foe rises up to take vengeance on Skinny-Webz.",21,Comedia,skinny-webz: honey i'm home,2020
7.6,Matthew Roseman,"['Harrison Chambers', 'Brad Roller']","In the midst of a global pandemic, four friends find themselves at the center of an existential crisis.",-,Comedia,the axe and the iron,2020
-,"['Heather Schlitt', 'Heidi Schlitt']","['Heather Schlitt', 'Heidi Schlitt']",A day in the life of two Yoopers.,-,Comedia,the yooper project,2020
-,Zhaoju Zhou,Xueni Liu,-,-,Comedia,dying to live,2020
-,Lucia Bellini,Naya James,"Stuck, is the story of a close-knit Italian-American family that must grapple with what it means when one of its members wishes to ""go in the goo,"" a colloquialism of the time that means to remove oneself from society by hooking up full-time to a virtual reality pod.",-,Comedia,stuck,2020
-,Kalainithan Kalaichelvan,Kalainithan Kalaichelvan,-,-,Comedia,kingdom animalia: the melanie fyfe story,2020
-,Tom Clover,Tom Clover,"It follows Gary, an ex-roller disco champion, is stuck in his dead end job at 'The Diner'. His life is turned upside down when the new girl, Sally, starts working at The Diner - Gary is instantly memorized by her and swiftly agrees to go on a 'Roller Skating date with her'.",10,Comedia,disco dynamite,2020
-,Art Hall,Art Hall,A man goes to extremes to break the cycle he is stuck in and begins to see that a better attitude might be the answer.,8,Comedia,snooze,2020
-,Aditi Karwa,"['Aditi Karwa', 'Doug Rich']",-,-,Comedia,laugh it off,2020
6.9,Bridget Moloney,Bridget Moloney,An existential comedy about the mother of two young children who begins to spontaneously vomit toy blocks.,11,Comedia,blocks,2020
-,Michael Mizov,Michael Mizov,"In a world where being a superhero is a 9-5 job, one hero has to deal with the fallout of being saved by a regular woman.",21,Comedia,stuporhero,2020
-,Johanna Valero,Sofie Gällerspång,-,-,Comedia,män och mensspray,2020
-,"['James Mentzinger', 'Andrew Nimetz']","['James Mentzinger', 'Andrew Nimetz']","Reid Upchurch (Dan Fogarty) holds the unusual occupation of a debt collector for an underground loan-shark. While out interrogating an investor, Reid has to make the quick decision whether or not the time for collection has arrived.",-,Comedia,here to collect,2020
-,Sarah Alison Hodges,Nicole Kemper,Two sisters struggle to process conflicting memories of their mother on the day of her funeral.,6,Comedia,the parts that stay,2020
-,Art Hall,Art Hall,"After Braille St. Jermaine is assaulted on the street, he gets some revenge advice from the best friend he has -- himself.",7,Comedia,punch,2020
-,James Forbes,"['James Forbes', 'William Shakespeare']",NapaShakes presents a madcap caper through the Napa Valley using only Shakespeare's language to tell a story about the Valley that he never got around to writing.,14,Comedia,this blessed plot,2020
-,Alessio Avezzano,"['Alessio Avezzano', 'Adam Alexander Hamilton']",A story about coming to the end of your journey as an expat in China told through the lens of the films that inspired us.,35,Comedia,"scarlett, shanghai & me",2020
-,Malakai Tyne Bisel,Malakai Tyne Bisel,"Two Prim/Gate portal technicians find more than expected during a routine repair job. When things don't go according to plan, it becomes a question of ego, smarts, and the darkness.",-,Comedia,prim/gate,2020
-,Maximilian Moskal,"['David Moskal', 'Maximilian Moskal']",A flawed plan to revive a vintage jeep may be the solution to two men's money woes.,35,Comedia,oddawa,2020
-,Art Hall,Art Hall,Harold's neat and orderly life is turned upside down when a clipped toe nail goes missing.,5,Comedia,clip,2020
6.5,Ruwan Suresh Heggelman,"['Jop Gorris', 'Ruwan Suresh Heggelman', 'Thij de Haan']","A dimension-shifting mime player is disturbed in his peace by a student fraternity. His response is unexpected: by using the fourth wall, he turns their world on its head; literally. However, his powers are useless to achieve romance.",7,Comedia,mime,2020
8.9,Luca Padrini,"['Luca Padrini', 'Simona Toma']","Set in a small town in the Italian countryside, a young and handsome Alfredo returns home after a long time along with his partner Mattia, an African American man. After meeting Alfredo's grandmother, the sweet and crazy Donna Maria, the pair go to see Alfredo's father, Sor Pucci. Alfredo must break the news to his old-fashioned father about his secret. Little did he ... Leer todo",11,Comedia,paese che vai,2020
-,Keagan Karnes,Keagan Karnes,-,-,Comedia,home movies,2020
8.6,Sally Cancello,Sally Cancello,"Anxious mum Maureen is concerned about her oldest daughter Kelsey, who's been acting strange since a recent break up. Maureen decides to call Kelsey, worried about her state of mind, but suspects that she is about to rob a bank. Unable to reach Kelsey by phone, Maureen enlists the help of the family to track her down. And the northern comedy of errors begins.",16,Comedia,fargate,2020
8.7,"['Adam De', 'Carlo']","['Adam De', 'Carlo']","After a great first date, a young man drunkenly loses his smart phone. Two friends bet him that he can't make it through an entire weekend without his device, and he must learn to look up and enjoy life untethered from his screen.",12,Comedia,lost & found,2020
7.1,"['Vasileios Papatheocharis', 'Jaume Quiles']","['Daniel Martínez Hermida', 'Vasileios Papatheocharis']",-,14,Comedia,the girl from the other side,2020
-,Brandon Lampley,Brandon Lampley,"After a bad breakup and month's worth of sulking; Lindy is pressed by her BFF Jazz to move on. While attending a speed dating mixer event, Lindy encounters dates that make being single easily sound quite fulfilling.",34,Comedia,mixer,2020
-,Margaret Rowe,Margaret Rowe,-,-,Comedia,duck egg blue,2020
-,"['Robert Bazzocchi', 'Tom Colford']","['Robert Bazzocchi', 'Tom Colford', 'Corteon Moore']",Two champion actors are brought back into the ring to compete for the official title of The Ultimate Showdown Champion.,-,Comedia,the ultimate showdown,2020
6.0,Josh Folan,Josh Folan,"Two wizards, a young African-American apprentice and an older white Ku Klux Klan grand wizard, bump into each other while walking their dogs.",7,Comedia,"two wizards, one staff",2020
8.8,"['Dáire Mc', 'Nab', 'Brian Robinson']",Brian Robinson,A man becomes consumed by his passion for sourdough bread.,-,Comedia,cultured,2020
-,Giulia Achenza,Giulia Achenza,-,4,Comedia,scandalo al sole,2020
-,Trevor Ryan,Allen Osborne,A dark comedy about a serial killer who visits a small American town and gets more than he bargained for.,14,Comedia,boomslang,2020
-,"['Mark Blickley', 'Emmitt H. Thrower']",Mark Blickley,"""Hunger Pains"" is a dark comedy that chronicles the search for mature sensual passion. In this tale, Cupid exchanges his bow and arrow weaponry for a bone-crushing Baby Boomerang.",-,Comedia,hunger pains,2020
7.3,Alexey Varyakhov,Alexey Varyakhov,Film about last Male in the world.,24,Comedia,the last male in the world,2020
7.6,"['Sam Bhat', 'Aaron Rothermund']","['Sam Bhat', 'Aaron Rothermund']","High-powered Business Executive, Jacqueline Simpson confronts the male gaze, questions female stereotypes, and patiently leads a crew of hung-over employees to success without breaking a sweat.",-,Comedia,surprise in the night,2020
-,Brendan Cleaves,Stuart Foreman,"Matthew Little, TV actor and national treasure, has his quiet life turned upside down when the over-enthusiastic and annoyingly helpful Alex moves in next door.",-,Comedia,living next door to alex,2020
-,"['Brian K. Hogan', 'Connor Rog']","['Brian K. Hogan', 'Connor Rog', 'Abigaile Sands']","A woman makes her unlikely hostages sing a song, but in order to survive they have to learn to Play Along.",13,Comedia,play along,2020
