titulo,anio,puntuacion,id
Basic Instinct 2,2006,6,tt0430912
The Second Chance,2006,44,tt0429068
Elementarteilchen,2006,,tt0430051
Hope & a Little Sugar,2006,,tt0430193
Zyzzyx Rd,2006,,tt0429277
The Thief Lord,2006,50,tt0430674
Stick It,2006,32,tt0430634
Wild Romance,2006,,tt0430592
Miami Vice,2006,47,tt0430357
One Night with the King,2006,20,tt0430431
Fatwa,2006,20,tt0431058
First Snow,2006,58,tt0432289
Factory Girl,2006,20,tt0432402
La perrera,2006,,tt0431321
Dark Heart,2006,,tt0430984
Everyone's Hero,2006,41,tt0430779
Boy Culture,2006,70,tt0433350
Nachtrit,2006,,tt0433686
El don de la duda,2006,,tt0433549
The Way Back Home,2006,,tt0432855
The Namesake,2006,85,tt0433416
Wrinkles,2006,93,tt0433665
Land of the Blind,2006,17,tt0433405
Il regista di matrimoni,2006,,tt0433624
Journey from the Fall,2006,92,tt0433398
December Ends,2006,-,tt0433364
Flicka,2006,54,tt0434215
The Still Life,2006,80,tt0435751
Friends with Money,2006,72,tt0436331
The Last Kiss,2006,46,tt0434139
Macbeth,2006,49,tt0434541
Kidulthood,2006,77,tt0435680
De particulier à particulier,2006,,tt0436216
El amor y la ciudad,2006,,tt0436062
Volando voy,2006,,tt0435517
The Garden,2006,25,tt0436343
Die Österreichische Methode,2006,,tt0436013
Kiss Me Again,2006,0,tt0436460
The Queen,2006,97,tt0436697
Family: Ties of Blood,2006,53,tt0437182
Rollin' with the Nines,2006,74,tt0437459
Ra Choi,2006,,tt0437450
Catch a Fire,2006,75,tt0437232
Something New,2006,61,tt0437777
Welcome Back to the Barrio,2006,,tt0437545
L'équilibre de la terreur,2006,,tt0437691
Akeelah and the Bee,2006,,tt0437800
Brutal,2006,17,tt0437888
Mad Cowgirl,2006,33,tt0438204
Gakseoltang,2006,,tt0438986
Gente comun,2006,,tt0438053
Tu vida en 65',2006,,tt0439860
These Foolish Things,2006,46,tt0439848
Fat Girls,2006,32,tt0439179
Wu Qingyuan,2006,,tt0439885
Fanaa,2006,100,tt0439662
Noel: Poeta da Vila,2006,,tt0438329
Jopog manura 3,2006,,tt0439654
Push,2006,31,tt0438296
Cut Off,2006,9,tt0439311
Gadkie lebedi,2006,,tt0439581
Steel City,2006,83,tt0439833
Peaceful Warrior,2006,25,tt0438315
Running with Scissors,2006,32,tt0439289
Ein Freund von mir,2006,,tt0441762
Riisuttu mies,2006,,tt0441633
Lonely Hearts,2006,48,tt0441774
Beautiful Dreamer,2006,50,tt0440961
Strajk - Die Heldin von Danzig,2006,,tt0440978
A Woman in Winter,2006,57,tt0441818
Volver,2006,91,tt0441909
Fuga,2006,50,tt0442236
Écoute le temps,2006,,tt0443354
The Illusionist,2006,73,tt0443543
Fauteuils d'orchestre,2006,,tt0444112
Brand Upon the Brain! A Remembrance in 12 Chapters,2006,,tt0443455
Mulheres do Brasil,2006,,tt0446407
Punk Love,2006,73,tt0444648
Selon Charlie,2006,,tt0444418
Varalaaru,2006,,tt0442781
The Hamiltons,2006,38,tt0443527
Forgiving the Franklins,2006,60,tt0443512
O Jerusalem,2006,36,tt0443448
Zuo tou,2006,,tt0445853
Return to Rajapur,2006,67,tt0444415
"Paradise, Texas",2006,,tt0443604
Indigènes,2006,,tt0444182
Sans elle,2006,,tt0446458
Halim,2006,,tt0444641
Quelques jours en septembre,2006,,tt0446442
Breaking and Entering,2006,34,tt0443456
Mon fils à moi,2006,,tt0446370
Tathastu,2006,,tt0444915
Dreamgirls,2006,79,tt0443489
Urban Scarecrow,2006,,tt0443686
Forgiven,2006,60,tt0444631
Müetter,2006,,tt0444284
Komma,2006,,tt0444341
The Memsahib,2006,20,tt0447301
Civic Duty,2006,56,tt0446298
Chori Foroosh,2006,,tt0446969
Driving Lessons,2006,48,tt0446687
Red Ridge,2006,0,tt0446771
Take the Lead,2006,44,tt0446046
Humko Deewana Kar Gaye,2006,72,tt0444840
Salvador (Puig Antich),2006,,tt0445691
The Contract,2006,0,tt0445946
Nail Polish,2006,,tt0445035
Fearless,2006,73,tt0446059
Le Concile de Pierre,2006,,tt0447619
Sin ti,2006,,tt0448119
Two Weeks,2006,19,tt0448166
Eréndira la indomable,2006,,tt0445960
The Painted Veil,2006,74,tt0446755
Kráska v nesnázích,2006,,tt0449303
Invincible,2006,72,tt0445990
Offset,2006,30,tt0448239
Things That Hang from Trees,2006,21,tt0448149
Tramvay,2006,,tt0447496
The Night Listener,2006,40,tt0448075
La stella che non c'è,2006,,tt0448131
Snow Cake,2006,65,tt0448124
Mare nero,2006,,tt0447918
L'homme qui rêvait d'un enfant,2006,,tt0450784
As You Like It,2006,36,tt0450972
Unknown,2006,38,tt0450340
Rohtenburg,2006,,tt0448400
Una rosa de Francia,2006,,tt0450836
Banaras,2006,,tt0449189
Running Springs,2006,,tt0448251
La doublure,2006,,tt0449851
Miriam,2006,14,tt0449318
Irresistible,2006,20,tt0448564
Running Out of Time in Hollywood,2006,,tt0451271
The Bet,2006,56,tt0452003
Siren,2006,-,tt0449393
The Conclave,2006,71,tt0452011
Flandres,2006,,tt0450680
Blood Diamond,2006,63,tt0450259
Babel,2006,69,tt0449467
Halal Harry,2006,,tt0449031
Little Miss Sunshine,2006,91,tt0449059
Premium,2006,88,tt0451166
Kabhi Alvida Naa Kehna,2006,58,tt0449999
Rosso come il cielo,2006,,tt0450121
Grounding - Die letzten Tage der Swissair,2006,,tt0449959
Lettere dal Sahara,2006,,tt0449607
Buddha Wild: Monk in a Hut,2006,-,tt0449570
My Brother,2006,30,tt0451135
Suburban Mayhem,2006,20,tt0450506
The End of Silence,2006,46,tt0450140
Quinceañera,2006,87,tt0451176
Ik omhels je met 1000 armen,2006,,tt0450440
The Lost,2006,83,tt0451102
16 Blocks,2006,55,tt0450232
Bird in the Sky,2006,,tt0450992
The Elephant King,2006,18,tt0451221
Time and Tide,2006,100,tt0451232
The Waiters,2006,,tt0451264
Les fragments d'Antonin,2006,,tt0452780
Remake,2006,,tt0453194
In a Day,2006,65,tt0452634
Undoing,2006,31,tt0452701
Wie Licht schmeckt,2006,,tt0455861
Komm näher,2006,,tt0452633
Krojaceva tajna,2006,,tt0452180
The Good German,2006,34,tt0452624
No. 2,2006,58,tt0452345
Love and Other Disasters,2006,20,tt0452643
The Break-Up,2006,34,tt0452594
Azuloscurocasinegro,2006,,tt0452971
Circus Camp,2006,,tt0453500
Have Mercy,2006,,tt0453489
Amor en defensa propia,2006,,tt0452943
Kardia,2006,,tt0453376
La raison du plus faible,2006,,tt0454536
South Beach Dreams,2006,,tt0454550
January 2nd,2006,,tt0454482
Roman,2006,40,tt0454932
The House of Usher,2006,23,tt0455537
La noche de los girasoles,2006,,tt0456111
Lady in the Water,2006,25,tt0452637
The Groomsmen,2006,53,tt0455958
Ways of the Flesh,2006,,tt0455841
Pura sangre,2006,,tt0454235
Flyboys,2006,,tt0454824
When I Find the Ocean,2006,46,tt0455853
Lage Raho Munna Bhai,2006,90,tt0456144
Madea's Family Reunion,2006,26,tt0455612
Caterpillar Wish,2006,58,tt0454096
Goya's Ghosts,2006,30,tt0455957
Arena en los bolsillos,2006,,tt0456287
Journey to the End of the Night,2006,43,tt0454879
Waist Deep,2006,28,tt0456020
Un mundo maravilloso,2006,,tt0456467
Aryan: Unbreakable,2006,,tt0454396
Fair Play,2006,27,tt0454602
The Elder Son,2006,35,tt0455988
Jaan-E-Mann: Let's Fall in Love... Again,2006,,tt0456481
Chingaari,2006,60,tt0454429
Inside Man,2006,86,tt0454848
The Pursuit of Happyness,2006,67,tt0454921
Lost and Found,2006,,tt0455149
Va a ser que nadie es perfecto,2006,,tt0456698
Knyaz Vladimir. Film pervyy,2006,,tt0457024
Requiem,2006,86,tt0454931
Amazing Grace,2006,68,tt0454776
The Last King of Scotland,2006,87,tt0455590
Drawn in Blood,2006,-,tt0454814
Eve of Understanding,2006,,tt0455948
The Elk Hotel,2006,,tt0455942
Midnight Money,2006,,tt0455978
Dead Man's Cards,2006,50,tt0455933
The Butterfly Effect 2,2006,27,tt0457297
New York Waiting,2006,64,tt0457201
Anche libero va bene,2006,,tt0456041
Pan's Labyrinth,2006,95,tt0457430
Choking Man,2006,52,tt0457302
Amor xtremo,2006,,tt0457418
The Standard,2006,83,tt0457488
Hell,2006,66,tt0457936
Haunting Villisca,2006,,tt0458386
The Devil Wears Prada,2006,75,tt0458352
Mixed Doubles,2006,67,tt0458017
Walker Payne,2006,48,tt0457523
Down the P.C.H.,2006,,tt0457323
Come Early Morning,2006,84,tt0457308
98 Octanas,2006,,tt0457642
Laitakaupungin valot,2006,,tt0458242
Turn Left,2006,,tt0458509
El boquete,2006,,tt0457807
Efter brylluppet,2006,,tt0457655
When I Find Bin Laden,2006,,tt0458203
Right at Your Door,2006,69,tt0458367
Nachbeben,2006,,tt0459116
El cantante,2006,,tt0458522
Fido,2006,72,tt0457572
Provoked: A True Story,2006,,tt0458072
Mrs.,2006,,tt0459471
Ladrones y mentirosos,2006,,tt0459438
Pudhu Pettai,2006,,tt0459516
Les irréductibles,2006,,tt0459412
Transe,2006,,tt0460034
Svolochi,2006,,tt0460012
Fast Food Nation,2006,49,tt0460792
Toi et moi,2006,,tt0460342
The Fall,2006,62,tt0460791
El triunfo,2006,,tt0460037
Lili et le baobab,2006,,tt0459885
Inland Empire,2006,72,tt0460829
Les petites vacances,2006,,tt0459502
Lady Chatterley,2006,77,tt0459880
Holiday,2006,100,tt0461062
Kuldrannake,2006,,tt0459877
Kiltro,2006,50,tt0460484
Played,2006,11,tt0460902
La bicicleta,2006,,tt0459961
Cashback,2006,47,tt0460740
The Work and the Glory III: A House Divided,2006,80,tt0460611
Life and Lyrics,2006,64,tt0460848
Juventude em Marcha,2006,,tt0460480
Aces,2006,20,tt0460703
The Sasquatch Gang,2006,46,tt0460925
Der letzte Zug,2006,,tt0460492
Griffin & Phoenix,2006,,tt0460812
Voyeur,2006,79,tt0460985
Dhadkanein,2006,,tt0461200
Pyare Mohan,2006,,tt0461323
The Wind that Shakes the Barley,2006,90,tt0460989
Black Snake Moan,2006,66,tt0462200
The Hoax,2006,86,tt0462338
LOL,2006,100,tt0462392
Joy Division,2006,49,tt0462373
Stranded,2006,33,tt0462033
Step Up,2006,21,tt0462590
L'ivresse du pouvoir,2006,,tt0463486
La belle bête,2006,,tt0463287
I Viceré,2007,,tt0196186
Hermano,2007,,tt0206806
Awake,2007,23,tt0211933
Partition,2007,38,tt0213985
Death and Taxis,2007,,tt0218140
Terra Sonâmbula,2007,,tt0242029
Hitler Meets Christ,2007,17,tt0243649
Brooklyn Rules,2007,45,tt0283503
Universal Groove,2007,,tt0287075
Before the Devil Knows You're Dead,2007,89,tt0292963
The Stonecutter,2007,,tt0299160
Along the Way,2007,80,tt0306947
Romantik,2007,,tt0314589
Rising Shores,2007,,tt0314579
Die Unerzogenen,2007,,tt0315236
Cuando ella saltó,2007,,tt0318379
La loma... no todo es lo que aparenta,2007,,tt0323099
La peli,2007,,tt0323609
Bala perdida,2007,-,tt0326749
Broke Sky,2007,58,tt0337899
The Last New Yorker,2007,40,tt0338187
Lucky You,2007,28,tt0338216
Machine,2007,8,tt0345601
Fighting Words,2007,-,tt0354578
Regresados,2007,,tt0362080
Susan Hero,2007,,tt0362209
Light and the Sufferer,2007,0,tt0362822
Stompin',2007,,tt0362691
Playas Ball,2007,63,tt0368151
I'm Not There,2007,77,tt0368794
Hannibal Rising,2007,16,tt0367959
The Devil's Muse,2007,78,tt0372005
AFR,2007,,tt0369878
D-War,2007,,tt0372873
Crossing,2007,100,tt0370433
32A,2007,48,tt0370242
Beyond Baklava: The Fairy Tale Story of Sylvia's Baklava,2007,,tt0371407
Red Is the Color of,2007,62,tt0373263
Savage Grace,2007,38,tt0379976
Melech Shel Kabzanim,2007,,tt0378345
Battle for Finland: Tali-Ihantala 1944,2007,,tt0378848
Tijuana Makes Me Happy,2007,,tt0381704
3:10 to Yuma,2007,89,tt0381849
For Pete's Wake!,2007,,tt0382036
Dolina,2007,,tt0383064
Black August,2007,75,tt0383929
Bell Witch: The Movie,2007,67,tt0385543
Santouri,2007,,tt0385277
13 French Street,2007,,tt0385488
Sicko,2007,91,tt0386032
What We Do Is Secret,2007,45,tt0384683
Say It in Russian,2007,92,tt0386693
King of California,2007,63,tt0388182
Bee Movie,2007,50,tt0389790
Go Go Tales,2007,70,tt0393329
Viva,2007,60,tt0393956
Meet the Robinsons,2007,67,tt0396555
Blood and Chocolate,2007,11,tt0397044
Bad Blood,2007,80,tt0397907
Bridge to Terabithia,2007,85,tt0398808
Trade,2007,33,tt0399095
The Diving Bell and the Butterfly,2007,94,tt0401383
Breach,2007,84,tt0401997
Gardener of Eden,2007,33,tt0403057
The Fall of Night,2007,,tt0404034
El invierno de Gunter,2007,,tt0405051
Signs of Undoing,2007,,tt0405321
Sweeney Todd: The Demon Barber of Fleet Street,2007,86,tt0408236
Le quatrième morceau de la femme coupée en trois,2007,,tt0408469
88 Minutes,2007,5,tt0411061
The Blue Rose,2007,,tt0412519
Mama's Boy,2007,8,tt0415141
Martian Child,2007,,tt0415965
It's All in a Nights Work,2007,,tt0415483
Elizabeth: The Golden Age,2007,35,tt0414055
Mongol,2007,87,tt0416044
Hounddog,2007,15,tt0415856
Resurrecting the Champ,2007,61,tt0416185
A londoni férfi,2007,,tt0415127
Tournament of Dreams,2007,100,tt0416263
Dark Matter,2007,41,tt0416675
Becoming Jane,2007,58,tt0416508
Mattie Fresno and the Holoflux Universe,2007,,tt0416966
Dangerous Parking,2007,72,tt0417586
From Wharf Rats to Lords of the Docks,2007,,tt0417694
Koreatown,2007,,tt0417875
Jacquou le croquant,2007,61,tt0418758
The Kite Runner,2007,65,tt0419887
The Cake Eaters,2007,64,tt0418586
The Hit,2007,13,tt0419168
Corazón marchito,2007,,tt0419656
S. O. S. - Spasite nase duse,2007,,tt0419083
In the Land of Women,2007,44,tt0419843
True Love,2007,67,tt0420974
Control,2007,82,tt0421082
P.O.E.,2007,-,tt0420055
Pusinky,2007,,tt0422981
Music Within,2007,33,tt0422783
Les fourmis rouges,2007,,tt0425990
Moroz po kozhe,2007,,tt0426114
Charlie Bartlett,2007,58,tt0423977
Too Much Too Young,2007,,tt0425546
Noise,2007,83,tt0425308
Ghosts of the Heartland,2007,20,tt0425063
The Messengers,2007,11,tt0425430
August Rush,2007,37,tt0426931
Hairspray,2007,92,tt0427327
Anka Kusu,2007,,tt0426899
I Believe in America,2007,,tt0427370
The Great Debaters,2007,80,tt0427309
The Lookout,2007,87,tt0427470
Suburban Girl,2007,50,tt0428579
The Kingdom,2007,52,tt0431197
P.S. I Love You,2007,25,tt0431308
Clubland,2007,62,tt0432264
Não Por Acaso,2007,,tt0432988
Vacas gordas,2007,,tt0433118
Real Premonition,2007,,tt0433438
Whisper,2007,42,tt0435528
The Invisible,2007,20,tt0435670
Everything or Nothing,2007,,tt0436288
The Memory Thief,2007,80,tt0437250
Une vieille maîtresse,2007,,tt0437526
All the Days Before Tomorrow,2007,62,tt0439115
Goodbye Bafana,2007,44,tt0438859
La part animale,2007,,tt0438944
The Dead One,2007,28,tt0441022
Gracie,2007,62,tt0441007
Death Without Consent,2007,,tt0442084
Pathfinder: Legend of the Ghost Warrior,2007,,tt0446013
Pars vite et reviens tard,2007,39,tt0446707
Across the Universe,2007,53,tt0445922
Zodiac,2007,90,tt0443706
Du levande,2007,,tt0445336
"Have Dreams, Will Travel",2007,,tt0446802
Liebesleben,2007,,tt0443570
Milk and Fashion,2007,,tt0446403
The Assassination of Jesse James by the Coward Robert Ford,2007,,tt0443680
Living Luminaries: On the Serious Business of Happiness,2007,,tt0447431
Los Andes no creen en Dios,2007,,tt0446273
Nightwatching,2007,75,tt0446750
Coquelicots,2007,,tt0447614
Lezioni di volo,2007,,tt0447659
Full of It,2007,6,tt0446752
The Sandpiper,2007,21,tt0448106
Si j'étais toi,2007,,tt0446463
The All Together,2007,0,tt0450238
Serial,2007,60,tt0450323
Broken Arrows,2007,,tt0447879
Zone libre,2007,,tt0450890
Concursante,2007,,tt0447907
California Dreamin' (Nesfarsit),2007,89,tt0449573
The Final Season,2007,25,tt0449018
La Vie En Rose,2007,,tt0450188
Brothers Three: An American Gothic,2007,24,tt0450962
"Días de mucho, vísperas de nada",2007,,tt0451711
Then She Found Me,2007,51,tt0455805
Outlanders,2007,22,tt0452661
Lucky Miles,2007,80,tt0452644
Gone Baby Gone,2007,94,tt0452623
The Home Song Stories,2007,100,tt0452631
Dustclouds,2007,,tt0453472
The Hunting Party,2007,55,tt0455782
Black Irish,2007,31,tt0455915
Snow Angels,2007,67,tt0453548
Caótica Ana,2007,,tt0456340
La antena,2007,60,tt0454065
"Ma fille, mon ange",2007,,tt0456521
Næste skridt,2007,,tt0454517
Baby,2007,63,tt0457286
Paruthiveeran,2007,93,tt0458050
"Teresa, el cuerpo de Cristo",2007,,tt0458500
Eklavya,2007,,tt0459605
Boy s tenyu II. Revansh,2007,,tt0459759
Don't Stop Dreaming,2007,,tt0459652
"Gandhi, My Father",2007,,tt0459293
Georg,2007,,tt0459913
Import Export,2007,,tt0459102
The Moon and the Stars,2007,44,tt0460873
Ghost Son,2007,15,tt0460808
Chaos Theory,2007,30,tt0460745
Intervention,2007,18,tt0462302
"Romulus, My Father",2007,55,tt0462023
White Air,2007,18,tt0462611
Jake's Closet,2007,32,tt0463536
Descent,2007,35,tt0463027
2095,2007,,tt0462155
Fade,2007,,tt0462283
Nevar en Buenos Aires,2007,,tt0462951
W.C.,2007,,tt0462059
Walk the Talk,2007,,tt0462601
The Unknown Trilogy,2007,42,tt0462298
Sister's Keeper,2007,,tt0462540
Life Goes On,2007,,tt0462400
After Sex,2007,31,tt0465375
"Maradona, la mano di Dio",2007,,tt0465737
Four Last Songs,2007,51,tt0465461
Michael Clayton,2007,90,tt0465538
El orfanato,2007,-,tt0464141
Freedom Writers,2007,70,tt0463998
December Boys,2007,41,tt0465436
Främmande,2007,,tt0466445
Mexican Sunrise,2007,67,tt0464118
Midsummer Madness,2007,67,tt0466456
Hotel Tívoli,2007,,tt0467959
Juno,2007,94,tt0467406
Hallam Foe,2007,73,tt0466816
"Bolboreta, mariposa, papallona",2007,,tt0467811
I Could Never Be Your Woman,2007,67,tt0466839
Prey,2007,17,tt0468536
Pipeline,2007,,tt0468534
Home of the Giants,2007,46,tt0471005
Gympl,2007,,tt0471725
Shanghai Kiss,2007,61,tt0469184
When a Man Falls in the Forest,2007,18,tt0468965
Devil's Canyon,2007,60,tt0469067
Things We Lost in the Fire,2007,65,tt0469623
Spinning Into Butter,2007,16,tt0469976
Corpo,2007,,tt0469748
Show de Bola,2007,,tt0470087
Rolling,2007,67,tt0469966
First Born,2007,19,tt0470761
Alibi,2007,56,tt0469876
The Pacific and Eddy,2007,44,tt0469151
Imitation,2007,,tt0470372
Sister's Keeper,2007,,tt0462540
Goal II: Living the Dream,2007,,tt0473360
There Will Be Blood,2007,91,tt0469494
Still Green,2007,,tt0471037
Happy Valley,2007,98,tt0472102
August the First,2007,78,tt0472046
Rigas sargi,2007,,tt0471359
Forfeit,2007,12,tt0472096
Memoirs,2007,,tt0473229
Man zkt vrouw,2007,,tt0472477
Death Defying Acts,2007,42,tt0472071
The Dukes,2007,57,tt0470737
Good Time Max,2007,49,tt0469913
Charlie Wilson's War,2007,82,tt0472062
Morituri,2007,,tt0470865
Shake Hands with the Devil,2007,55,tt0472562
Tie a Yellow Ribbon,2007,36,tt0472196
September Dawn,2007,16,tt0473700
Cherry Crush,2007,38,tt0473464
Satanás,2007,85,tt0473697
Für den unbekannten Hund,2007,,tt0475278
The Favor,2007,39,tt0475268
Crossing Bridges,2007,,tt0475244
Waitress,2007,89,tt0473308
The Flock,2007,32,tt0473356
Dimension,2007,,tt0473351
La velocidad funda el olvido,2007,,tt0474979
Graduation,2007,0,tt0475286
Crashing,2007,25,tt0475243
Pride,2007,47,tt0475355
Dog Days of Summer,2007,44,tt0475255
Días de cine,2007,,tt0475567
Permanent Vacation,2007,4,tt0475431
Revolution Summer,2007,,tt0476007
Mister Lonely,2007,47,tt0475984
Raakh: A Poem Masked in Blood,2007,,tt0476847
The Brave One,2007,43,tt0476964
Uden for kærligheden,2007,,tt0476461
Big Brother,2007,78,tt0476762
No Country for Old Men,2007,93,tt0477348
Myortvye docheri,2007,,tt0477340
Premonition,2007,8,tt0477071
Rocket Science,2007,84,tt0477078
Cthulhu,2007,62,tt0478126
Klopka,2007,,tt0478813
The Go-Getter,2007,44,tt0479289
Michou d'Auber,2007,64,tt0478705
In the Valley of Elah,2007,74,tt0478134
Hvordan vi slipper af med de andre,2007,,tt0478365
Bajo las estrellas,2007,,tt0479221
Ripple Effect,2007,29,tt0479140
South of Pico,2007,42,tt0478273
Sivaji,2007,,tt0479751
Rogue,2007,89,tt0479528
Straightheads,2007,43,tt0480011
The Inner Life of Martin Frost,2007,10,tt0479074
Kammaren,2007,,tt0479936
I Am Legend,2007,68,tt0480249
Malos hábitos,2007,,tt0480556
Párpados azules,2007,,tt0481320
Dan in Real Life,2007,65,tt0480242
The Fifth Patient,2007,42,tt0481519
Interview,2007,58,tt0480269
Blind Date,2007,35,tt0480268
A2Z,2007,,tt0480751
Children of Wax,2007,,tt0479880
Guido che sfidò le Brigate Rosse,2007,,tt0481278
Il rabdomante,2007,,tt0480990
Youth Without Youth,2007,33,tt0481797
West,2007,50,tt0480053
Speed of Light,2007,,tt0480943
No Reservations,2007,42,tt0481141
King of Sorrow,2007,,tt0480821
Simple Things,2007,50,tt0481583
Noé bárkája,2007,,tt0483093
El baño del Papa,2007,,tt0482901
De unge år: Erik Nietzsche sagaen del 1,2007,,tt0482358
The Third Nail,2007,,tt0482613
El búfalo de la noche,2007,,tt0483577
Sultanes del Sur,2007,,tt0483817
Nobel Son,2007,26,tt0483756
Richard III,2007,96,tt0483789
Una sombra al frente,2007,,tt0483321
Moola,2007,13,tt0483796
On the Road with Judas,2007,50,tt0484224
Gli arcangeli,2007,,tt0484475
Alone,2007,57,tt0484090
The Dark Is Rising,2007,,tt0484562
The Good Night,2007,30,tt0484111
Homo Erectus,2007,,tt0484207
Love in the Time of Cholera,2007,27,tt0484740
Sieben Tage Sonntag,2007,,tt0484888
Sai Gon nhat thuc,2007,,tt0485146
Salaam-E-Ishq,2007,,tt0485272
Americanizing Shelley,2007,25,tt0485185
Puffball,2007,0,tt0484881
Le corps sublimé,2007,,tt0485759
Les murs porteurs,2007,,tt0485411
The Speed of Life,2007,,tt0486022
Wind Chill,2007,44,tt0486051
The Air I Breathe,2007,10,tt0485851
Disturbia,2007,70,tt0486822
Superheroes,2007,,tt0486021
Fuerte Apache,2007,,tt0486323
Made in Brooklyn,2007,,tt0486620
Dupa ea,2007,,tt0487152
Les témoins,2007,,tt0487273
Cold Ones,2007,,tt0486561
Speed Dating,2007,47,tt0486209
"Très bien, merci",2007,,tt0487505
Killing Zelda Sparks,2007,37,tt0487144
La graine et le mulet,2007,60,tt0487419
The Power of the Game,2007,,tt0487987
The Longest Yard Sale,2007,,tt0489213
Je crois que je l'aime,2007,,tt0488565
Butterfly on a Wheel,2007,,tt0489664
The Nanny Diaries,2007,34,tt0489237
Closing the Ring,2007,32,tt0488380
Izgnanie,2007,,tt0488905
Andalucia,2007,43,tt0488000
Man in the Chair,2007,,tt0489225
Fracture,2007,72,tt0488120
Cleópatra,2007,,tt0488515
OrAngeLove,2007,,tt0489793
Expired,2007,59,tt0488535
12,2007,77,tt0488478
Arritmia,2007,,tt0490080
Chapter 27,2007,18,tt0488988
Pain Within,2007,,tt0489249
Spiral,2007,50,tt0491162
