puntuacion_imdb,direccion,guion,argumento,duracion,genero,titulo,anio
9.0,"['Ant Richardson', 'Patrick Shelton', 'Cal Thomson']","['Patrick Shelton', 'Cal Thomson']","During the second world war, two young soldiers become cut off from their platoon and pinned down in enemy occupied territory.",3,Accion,the innocence of war,2010
-,Kyle Cowgill,Kyle Cowgill,A guy in the desert gets into all kinds of trouble trying to find a drink.,12,Accion,thirsty guy,2010
-,Keaton Phillips,Keaton Phillips,-,2,Accion,adventures,2010
-,Krushan Patel,"['Naman Goyal', 'Krushan Patel']","A female detective, trying to overcome a recent traumatic incident, finds herself trapped in an almost identical situation with a tragic outcome.",17,Accion,rear truth,2010
-,Brian Kazmarck,"['Brian Kazmarck', 'Zubair Simonson']",A pregnant ex-porn star is held hostage by a woman who wants her baby.,12,Accion,dandi lyon,2010
6.2,Judd Tilyard,"[""James O'Barr"", 'Judd Tilyard']","In a Post Apocalyptic world, 10 year old Jonny is a hired killer with a mission, and no-one is going to get in his way.",14,Accion,frame 137,2010
-,Kenneth R. Williams,Jackson Jean,"After a fun-filled day in Tijuana, Don and Jimmy's original plans to get back to LA go awry. Forced to find another way home, the pair get more than they bargained for.",16,Accion,the hitchhikers,2010
-,Jason Mitchell,Stacey Ransom,This is an art film to accompany a photo session that explores that awkward moment on a summer road trip where you possibly have lost control ... and that can be both a good and bad thing.,3,Accion,the day we stopped,2010
-,Todd Kaumans,"['Todd Kaumans', 'Cody Melnrick']","Desperation controls the scene as two men vie for dominance in a high stakes card game, playing for the ultimate prize of cold hard cash. Only one will walk away in triumph, but it may take a little more than nerves of steel and simple card tricks to weave the threads of victory.",8,Accion,the trump card,2010
-,Collin Kennedy,Collin Kennedy,In a secluded back store room two old-school gangsters and an average suburbanite sit down for a high stakes card game.,7,Accion,card shark,2010
8.0,Leslie Langee,"['Kat Candler', 'Leslie Langee']","One man risks everything to make it across town in 15 minutes, or else.",10,Accion,ninja james and the beast boy,2010
-,Valorie Hubbard,Tennessee Williams,A drama story based on the romance between 2 people that they haven't seen for a long time but finally they meet each other again.,3,Accion,orpheus descending,2010
-,"['Thomas Coben', 'Alexander Kohnstamm']",Alexander Kohnstamm,An action comedy film that mixes action with romance as a hit man is fighting for his relationship when he wants to quit his way of life.,23,Accion,the way out,2010
-,Lunden De'Leon,Lunden De'Leon,An action thriller about a black female assassin.,5,Accion,kill jill,2010
8.3,Joe Dietsch,Joe Dietsch,"In a subversive take on the classic western, The Fourth Horseman tells the story of The Drifter, a bandaged gunman on a desperate quest to survive the nuclear ravaged remains of 1950's America. He is taken under the wing of The Reverend Jake Aldridge, a sociopathic preacher, the leader of a dangerous array of men on holy quest through the wasteland, their destination ... Leer todo",20,Accion,the fourth horseman,2010
-,Adam Fisher,Adam Fisher,"Doomed to sit at the dinner table until his plate is clean, little Trevor reaches to the depths of his imagination to overcome the dreaded potato monster and his evil minions.",9,Accion,mashed,2010
8.1,Peter Sjolander,"['Tyler Knell', 'Peter Sjolander']","While on screen, an action hero struggles to save a woman hanging perilously from a building ledge, a moviegoer struggles to save a coke bottle hanging perilously from the grasp of a young woman across the movie theater.",1,Accion,cliffhanger,2010
7.4,Gregor Erler,"['Gregor Erler', 'Benjamin Karalic']",-,27,Accion,st. christophorus: roadkill,2010
8.7,Ken Carlson,"['Ken Carlson', 'Charles Chadwick', 'Johnathan Texidor']",A young woman wakes up to find herself bound and gagged in the back of a moving van - destination unknown. Who is the bearded driver? Where is he taking her? And when will Detectives Robert and Sanchez come to her rescue?,19,Accion,the van job,2010
-,Davud Karadag,"['Andrew Gramsch', 'Davud Karadag', 'Petar Zabic']",Bubble Head tells of a working class man who dares to dream and still being a child at heart. He dreams of being a NASA astronaut gathering important information from interplanetary probes above the earth's atmosphere. All of sudden disaster strikes and he his knocked off course and heading straight for earth at full throttle. Humanity lies in the balance as they wait... Leer todo,5,Accion,bubble head,2010
-,Vincent Brando,"['Mark Bell', 'Vincent Brando', 'Brian Chickerino']",Selling salvation has its price.,24,Accion,hushed,2010
-,-,-,National Geographic Young Explorer Asa Firestone and partner Matthew Othmer venture deep into the darkness of the Venezuelan Amazon to attempt a first ascent on the mythical 'Cerro Aratitiyope'.,30,Accion,aratitiyope,2010
-,Titus Grupp,Titus Grupp,Mayhem ensues when genetically altered wolf hormones end up in a batch of crack.,21,Accion,killer crack,2010
-,Jack Patchell,Jack Patchell,"Stripped of her technological conveniences, a young woman must use her limited survival skills to try and survive the anarchy of a powerless society.",30,Accion,lights out,2010
-,Romeal Hogan,Romeal Hogan,An ex-blaxploitation actor finds himself once again immersed in the world of b-movies through a shady business deal.,27,Accion,what's the kitsch?,2010
7.7,"['Max Mc', 'Gill']","['Max Mc', 'Gill']",Waking up from a boozy night out Mike finds he has more than just a hangover. The half heart tattoo on his arm and the Ukrainian prostitute in his bed wouldn't be so bad were it not for the imminent return of his girlfriend. Worse still he has no cash to pay off the hooker and his card is still behind a bar somewhere in North London. With a sore head and hooker in tow... Leer todo,15,Accion,half hearted,2010
-,Matthew Troy,Matthew Troy,A volunteer firefighter shares his search for peace of mind while responding to an emergency.,7,Accion,the siren song volunteer,2010
-,Henry Scriven,Henry Scriven,A car thief changes his mind just before breaking into a car and is then chased by a masked man.,4,Accion,divided,2010
7.6,Regan Hall,"['Regan Hall', 'Sam Snape']","A dramatic recreation of an incident in Baghdad in 2007, when random militants massacred nine children. This caused the mixed Sunni/Shia community to blame each other in a tragic cycle of violence. 3 HOURS follows an older brother as he struggles between forgiveness and his desire for revenge.",15,Accion,3 hours,2010
4.7,Justin Chambers,Justin Chambers,Two brothers are held prisoner and force to choose between each-other on who will be executed and who will be set free.,20,Accion,manifest destiny: a fates calling,2010
-,Ronnie Vilhelmsen,-,"A bright buzzing city in the middle of a normal day, the people here are happy in the spirit of community safety. The city is a friendly place but it is nowhere near ready for what is about to arrive from the deepest of space.",5,Accion,they came from beyond the sun,2010
5.2,"['Benjamin Nielsen', 'Henrik Soenniksen']","['Benjamin Nielsen', 'Henrik Soenniksen']",A ravenous rotten avocado crashes a swinging Mexican fiesta and starts devouring the guests... Vegeterrible is a film about the last tomato standings race for his life.,3,Accion,vegeterrible,2010
-,Vishesh Mankal,Vishesh Mankal,Being born is easy. Life takes more. Three unlikely heroes are tested by the greatest catastrophe of all times. Their choices will determine the future of mankind.,15,Accion,not born heroes,2010
-,"['M.C. Reiss', 'Michael Reiss']",M.C. Reiss,"An angry young guy creates havoc in the East Village in NYC one day. Sad and beautiful, tragic and typical of an errant human.",12,Accion,attack dog,2010
-,Anesti Vega,-,"Documentary footage of Marrese Crump, Dave Bautista and Oscar Lugo going through a series of Filipino martial arts training drills.",-,Accion,batista crump kali,2010
-,"['Alex Scharfman', 'Charlie Scharfman']","['Alex Scharfman', 'Charlie Scharfman']",3 Families. 2 Robberies. 1 Gun. They all converge in a gas station robbery.,12,Accion,passing thru,2010
-,"['Nathan Haugaard', 'Anthony Rego']",Nathan Haugaard,"Private Detective Rhys Thompson broke rule number one. He let her get too close. As the consequences of actions become more and more clear, Rhys' world spins out of control; he faces sexual and dangerous encounters.",19,Accion,alone at midnight,2010
-,Tana Sarntinoranont,Tana Sarntinoranont,"An anonymous space fighter pilot recounts two stories; his first date with a loved one on earth, and the face-to-face encounter with the alien enemy.",6,Accion,midnight sky,2010
-,Michael King,-,"Typhoon stroke Southern Taiwan bringing serious damage . There are, however, hope and warmth in the ruined homeland. The documentary hopes to remind Taiwan of the fatal yet important lesson, to find hope through reconstruction, and for Taiwan to grow stronger with love and courage.",30,Accion,building the future,2010
7.0,David Weinstein,David Weinstein,A freedom fighter known as Azureus breaks into a interstellar city colony to shut down the city's evil computer controlled military drones.,6,Accion,azureus rising,2010
-,Drai C. Lloyd,Drai C. Lloyd,"Animal is the story of Brigham an Iraqi vet that has been dishonorably discharged for cowardice. Suffering from Posttraumatic Stress Disorder, he decides to take his own life. At this moment of his suicide he is visited by the ghost of an Iraqi woman, for whom Brigham witnessed her death. She challenges him to wander the desert to prove his courage. Along the way he f... Leer todo",30,Accion,animal,2010
-,Matthew T. Price,Matthew T. Price,-,-,Accion,asleep with the angels,2010
6.0,Scott Hamilton,"['Peter J. Hamilton', 'Scott Hamilton']",A simple interrogation takes an unexpected turn when the hostage becomes a werewolf.,8,Accion,bad moon rising,2010
-,David C. Schmidt,"['David C. Schmidt', 'Brian M. Slator']","Now in his golden years, Tarzan has passed the torch to Boy who restores the tranquility of the jungle when it is shattered by interlopers.",19,Accion,tarzan jr. and the cuban mercenaries,2010
6.9,"['Tal Granit', 'Sharon Maymon']","['Tal Granit', 'Sharon Maymon']","Canaan kills a bee. It is not the last thing he will kill today. How far would you go to defend the world you build for yourself? A tragicomic reflection about life, friendship and the power of fear.",7,Accion,laharog dvora,2010
7.6,Nathan Blackwell,"['Bracken J. Batson', 'Nathan Blackwell', 'Craig Curtis']",Zombie survival ... The ultimate corporate team building experience.,10,Accion,zombie team building,2010
-,Beth Dewey,Beth Dewey,An addict trying to recover takes a turn down a slippery slope.,6,Accion,the agency,2010
7.4,Adam Edwards,"['Adam Edwards', 'Alberto G. Rodriguez']","1950s gang The Screaming Skulls come face to face with rival gang The South-Side Scorpions in this tale of greasy pompadour hair, drive-in flicks, drag races and knife fights. Midnight at Phantom Blvd. will change these boys forever.",10,Accion,phantom blvd.,2010
-,Craig Pentak,Craig Pentak,"An honest man is suspected of killing his wife. As he struggles to prove his innocence, he finds that everyone has their time...and his is coming.",21,Accion,next,2010
-,Molly Rydzel,Molly Rydzel,"Missy Sunflower (performance artist, zombie) has risen for the third time to wreak havoc on the male community - and this time she has converted beautiful Muffy to her cause.",6,Accion,the dead walk in brooklyn iii: the silent years,2010
-,Josh Cook,Josh Cook,"After being on an assignment gone horribly wrong, hit man, Mylo Black learns he was setup. As Mylo delves closer to the truth of his setup, he journeys closer to redemption.",26,Accion,mylo,2010
